kind,distance,left_split,left_index,left_label,left_filename,left_sha256,right_split,right_index,right_label,right_filename,right_sha256,cross_split
near_duplicate,2,train,989,Earrings,earring_112_jpg.rf.c20a0f665282aaab3d921fe0d9af1067.jpg,1265ed76d6d96933e24890ee84337b7e7e4d9e4ce8b8950fa9d9122c076a7e8c,train,1437,Earrings,earring_66_jpg.rf.2f3e555f9b467b4f357f6f1907e4656e.jpg,82170bf8443df231c944bfd0ef24a52346796d25be79c3a803186ed3722cbd2a,False
near_duplicate,3,train,1980,Necklace,IMG_0540_319674ee_jpg.rf.195ed475997ec62b2e251f7886efa4fb.jpg,7004525b2c52e308baec196074dd482df37835f72b53f591eccb84fe75e2d797,train,1997,Necklace,IMG_0552-1-_09b51294_jpg.rf.d379e4a5734f3110356e967bebdb6858.jpg,fa001486e5192a3e96e7a74ce2f59d30c3189907b61352200aa1698159834558,False
near_duplicate,1,train,546,Bracelet,bracelet_146_jpg.rf.260010e7a420d713d85597766b380523.jpg,1ca5829bc9c2c2874f2c889b3c3be144fbf46ce52bfc6f1094dbb30b0660b6de,train,3496,Necklace,necklace_122_jpg.rf.bcf22b219aa7aab8df3a2461fb6c62e1.jpg,ff1e97311716f953c44ae2716904ebaa0d5ca631c6d95bd92aca210f6b6e03cf,False
near_duplicate,4,train,371,Bracelet,bracelet_038_jpg.rf.fc8a948bd51f9956a367c954740579a6.jpg,bc8eed8064203972dfd4bb6a273e7ebea4616632265bca14e23ca3415af514ee,train,1401,Earrings,earring_466_jpg.rf.360b67dc32c95b494be7245a55b1a1ec.jpg,4440faf6a957b3bfe486e1e726d1e9f79a099263a9653bee68b7eca650d77ba8,False
near_duplicate,3,train,459,Bracelet,bracelet_096_jpg.rf.8323ac5c0f08c6ec83da7a86931c71d3.jpg,4d81dee13e1c11fd0a7666a42e4d294f119c5d5db6d712a417f26962554e332f,train,467,Bracelet,bracelet_100_jpg.rf.9cbb41a59fccb15c9743ceb89e5e873d.jpg,fee31af91f08603c50ec3f5b1a8f5e5c9bb3701864698c490b208e3a957eb9c2,False
near_duplicate,4,train,1490,Earrings,images-29-_jpeg.rf.9af2dd429de7c310e4cd12592b736525.jpg,cf2654bd5ce79a7e1f8ee43736f8e8a5cedad8b60c8b24315b2a23f0923c14b5,train,1557,Earrings,images-82-_jpeg.rf.a7049b33a1a450614a720e34e3a9a5b6.jpg,7b733223d611d38917db5d676a93a43bc4c2ccf7e85001a9169ceeb99b7c898b,False
near_duplicate,2,train,4275,Ring,ring_076_jpg.rf.b1c5660f32a9d8dd6a68408b7db8ecc0.jpg,da5fcc38000f13b0c624334fa2f17524f0627bffdd16051b4cbd40d6ee3a68ba,test,208,Ring,ring_100_jpg.rf.2fc868b77c77a693d545f21bc2547735.jpg,e57c60050ee1e543907722c87ab3e2e94771af9e2e1a3c566b6558887b556595,True
near_duplicate,3,train,1409,Earrings,earring_468_jpg.rf.fdb5f7f641806393e1f7ce12cbc20e91.jpg,d1eb95a85b6c857596069860a95a693c56c6f7db0b28e2dc2d3c48ae49f461ed,train,2507,Necklace,IMG_1543_5ac56f1d_JPG.rf.a093bd71151ce8fd7a44df1789679459.jpg,20266cbb69313d729f3a638af3150d4536c31ef82c32e3e4207e5282a05bdd53,False
near_duplicate,3,train,4375,Ring,ring_128_jpg.rf.856d69fef8a95b12a2bf0fab72d2eae8.jpg,41efd1a740fe281e71c0dbeaf1fb5a18320bc63ec5c3d71ddbbc10bc028c4c1c,validation,413,Ring,ring_125_jpg.rf.f2b116371e0d8f04e72b69a613c78e50.jpg,73410d895f196ed0f6d962fd8caf49a01fed32a8dabfe9aa3591bbe86b9d981d,True
near_duplicate,4,train,2283,Necklace,IMG_1371_c4aa0275_JPG.rf.10dcb1468c9ebc98119bb527a7412807.jpg,5d8be49f857c642b9d98deab39aeeafb21bcc5266099a2c0f4d25202c1258770,validation,222,Necklace,IMG_1484_eb6487b4_JPG.rf.b278e45132dd33cdf3c43d52c4bd76ba.jpg,5c7de758d38b02453d1ad9d61426fc33cb387e245d8bc77effc6be3dde35ccbb,True
near_duplicate,3,train,1341,Earrings,earring_404_jpg.rf.259ab088c84d7a464aa74ed6d26f138b.jpg,fa4ae407abadd62ad5685a49181a0622afaa7f71c0317a45696480765eb625b6,train,2507,Necklace,IMG_1543_5ac56f1d_JPG.rf.a093bd71151ce8fd7a44df1789679459.jpg,20266cbb69313d729f3a638af3150d4536c31ef82c32e3e4207e5282a05bdd53,False
near_duplicate,2,train,3392,Necklace,IMG_3571_ea276189_JPG.rf.fa83f07de6f2ae5e7bc163f61605b38f.jpg,d538c65faa62936d76448777e8739fd6f9000378ed42791a7b6f834371e779be,train,3828,Pendant,IMG_0457_cb73a0c4_JPG.rf.21330535adea5f832698ce1a907f7c9b.jpg,407e24cbcfe95c681edd390244117823ef4e6117d6e1a53583d9e52c3709282f,False
near_duplicate,1,train,3500,Necklace,necklace_126_jpg.rf.faf59a1100149a51eaa1ade64b375468.jpg,0f5fc5c5dff266d5b9c1575ea35fc4d7ec8235182b3737b7fadf3e2fd7dbed0f,train,3519,Necklace,necklace_141_jpg.rf.560d92710624870dbc1b93de367fcc22.jpg,472202b3459570fd5b629b6ed2c3acc427110d8cca0e272fef0e54547ea55f2a,False
near_duplicate,0,train,354,Bracelet,bracelet_032_jpg.rf.022bf18c83e9e359dd3c81e14847db0a.jpg,1a2b58dfbe283da9d9674c576a2b8f825839f816aab1ba6573cc10aff8ebb0d8,train,911,Earrings,Resin-Rhinestone-Butterfly-Stud-Earrings__30519_zoom_jpg.rf.fc0e5c772810a6452d60fa7d58718433.jpg,549cb7d1c946019e3b5a09c6b86d7b58921c833ff6c23e3917183f5e7c4b5646,False
near_duplicate,2,train,3523,Necklace,necklace_146_jpg.rf.7d035cd9cefccaddc4a8e703c465711b.jpg,4621016cef6fac076b65165ba9b04c7b7422ce4ba10681942338943d7016e02d,validation,331,Necklace,necklace_106_jpg.rf.6289ef0c40ee85c342ea276bead433a3.jpg,7ed97d6026c615584dd35b2a897494b8fdb9d51c5f05af5ed24ed62465571bd8,True
near_duplicate,3,train,908,Earrings,ROSC090818E14_1_JPG.rf.aeb49dcfee2c0894b7171e3b46c04812.jpg,88ab0671f868cd7265e6d3458f3893358a185d039086b3ca409ebf557902ec54,train,2601,Necklace,IMG_1650_ce440f91_JPG.rf.406612c2c62454228c8f0ed18bbf1eb9.jpg,5d15b19b3e75716de499e48bef055d0ae54f4d83ff350b7796f28687c116dcca,False
near_duplicate,3,train,1967,Necklace,IMG_0534-1-_2468e128_JPG.rf.85dbabd72c2e18e8ac5203b6f702ca91.jpg,5e99980f918c8d5a6237b2c52837abbaa531b5f40ce4be94a6f656591be8fbb8,train,3453,Necklace,IMG_3605_f361e5a3_JPG.rf.156326c9e5f865410d27c1f2050000a2.jpg,57bdac7fe610428029f3480942ec7bccb5bff83c26180ee9e672c9cebdb5bf40,False
near_duplicate,4,train,1495,Earrings,images-30-_jpeg.rf.68dedf2eac73ddd0de3dc2678d27df23.jpg,8d70b9350a9746fd0ba57f57af6dfddb2b12cc12fca8111cc5a049341b089fe9,train,4397,Ring,ring_142_jpg.rf.c43951f452a1f592c8314decfc79bb37.jpg,c283b469ef1f778ffaebb37ddd86a4ed07addabf692a9be92ac17f44661e98ca,False
near_duplicate,1,train,752,Bracelet,bracelet_260_jpg.rf.e85d0ae26ef21c813a8cee96ed9d1fe2.jpg,1695b8432a45e9ba4cb75bb5e42bb9d996ed6005c86fc0984660c75f325ebe8b,train,3535,Necklace,necklace_162_jpg.rf.24bc04959d69d4dfc4c55f5cc109beec.jpg,bb90a92068cc3c5fc9b0b7bf3a5f9548bd28a076ee8d766c63479e2e2c21388d,False
near_duplicate,4,train,1684,Necklace,IMG_0268_7fe8f468_JPG.rf.888228f5e8717a9ad636ed17b8c6785b.jpg,9c211ac057bcb1ccffd8cbeae47f19c534e34d03efec9150b06015137cd348b6,train,2017,Necklace,IMG_0561-1-_4d34b2d5_JPG.rf.8cc5450bc9631a1bda686c02fed6b8fd.jpg,8f8fe750c31956ec64b7d024471b88185fad228d17406775114b5300953ecd34,False
near_duplicate,0,train,20,Bracelet,IMG_0430-1-_e8eb3b89_JPG.rf.b97c9cf9690748e15eb4e59fd0777e25.jpg,fa9a11bd3820ac31be830266e9b0a361151aa6b31e75cfa1017df6ec5485c817,train,3212,Necklace,IMG_3122_71e28353_JPG.rf.ffdb39823a3825bc6ee2327561ec221d.jpg,7cc73e6de7907985bcec9f8b862f8cc2b7f18174a4a642591a520766eab60849,False
near_duplicate,0,train,662,Bracelet,bracelet_209_jpg.rf.e70f1ff4c4940dada7c51bafdd7b19e7.jpg,3b506828925c9d4f96e3eb62d09e9b522b902c158f1262961a4f422a4817e482,train,3618,Necklace,necklace_20241125_122545_0e7efef6_jpg.rf.42174569d73eb2ea05788c6692f82137.jpg,42d2c6558534c04aeab0273bb9a10abf48653998958b02e01b3ab6594585c98c,False
near_duplicate,1,train,4271,Ring,ring_072_jpg.rf.a5ef7c4bfe697914046fd271e4e373f5.jpg,492e60e7d73cf5c6dd319e7a60a8415680a86ac20667e0af6896f76727f6561a,train,4415,Ring,ring_155_jpg.rf.bc20671d53e518e728d2f99a8121dfb2.jpg,80e6982410b288625da704128626b7f9bb822f0a9003ac79f37bf01a59ae9966,False
near_duplicate,3,train,3235,Necklace,IMG_3468_55be3aa5_JPG.rf.809bcc1e66c6af474bf6da02be6f5cd8.jpg,597809f7959a390e62cab768d084a06d9de43aa9db121b5222e5207d3e40c65d,train,3331,Necklace,IMG_3534_043096b6_JPG.rf.53087078c1fa3e523e8913e3d4f6f225.jpg,7af3baa52df9ee43a17f6a1b8e5e226527540491d100dbfe3cd0298c81a180e8,False
near_duplicate,3,train,3494,Necklace,necklace_103_jpg.rf.77862f0c37a9da9702ec351854eb1c04.jpg,00ad82e5942525cb0d4aec02e4a6aeb87bccfc7d9ac5fbef70f76d355b6676e4,train,3568,Necklace,necklace_190_jpg.rf.2c6e8683387ad23a843900efdc94cebf.jpg,94154df9a694bbcbed4fb82ab6f9c5e843ac1b0f59b804de4c8048cb0fe3663b,False
near_duplicate,0,train,720,Bracelet,bracelet_247_jpg.rf.12eea5430a23611c2b04639c70686abb.jpg,7be0410b8d489d385c460605b3c1d226441e95069c5c79fd3fafe8e1b3a644a8,train,3572,Necklace,necklace_193_jpg.rf.e1b1f4d334362a11a4a682e4f8d8da5d.jpg,1ba277688e134e58eba98e01ae88b97b6f1dd6fdd583b03e5e3abb9f12dc2eab,False
near_duplicate,2,train,1126,Earrings,earring_205_jpg.rf.6d419ff8dca952cd8aa00f20c1ac637e.jpg,43dbafe24852aca5ff5a8d47618bdfc353071bf34c02287c7659ead01c788c5e,train,1227,Earrings,earring_294_jpg.rf.d60bdd33958c31e8f5a4c9bfe92537f1.jpg,5ff1a92b7df0368ece20ccca0778f7385a77cd8ec7b0887a3db3cc44e6a84e4f,False
near_duplicate,4,train,2612,Necklace,IMG_1656_0a0a3538_JPG.rf.a41a9420603684820a76d230b0b4e500.jpg,7761df00f46b80ec46839566e717deb0514cb20ff09bfc50c5e718e3bfc387b3,train,3301,Necklace,IMG_3521_16d62444_JPG.rf.5fc7ef581409db859961a27eaa940a9d.jpg,d96bd6ab6be74599dcfbdbe53f50676f80b09a519525b56dd45ea5f3c1392feb,False
near_duplicate,0,train,486,Bracelet,bracelet_110_jpg.rf.b986f075033e36a4b9e38fc1f2ba148c.jpg,fabec17d2794af21ed85113cf96051b0a010ce52ecb7ac9ce95c6f86114aa700,train,493,Bracelet,bracelet_112_jpg.rf.c8e32cd24246a4d23496f58c63b5c45c.jpg,ec319e2109b0da27c9837fec452d73470a246f1cf33ffa758eb95e3a5926b93f,False
near_duplicate,2,validation,47,Bracelet,bracelet_092_jpg.rf.290d8f1f52dfd830b7d88d6002b304b9.jpg,68ed0ef9adcc288125b21e14567c124f966bd6175a0c1807efc1f8e0884e7fd8,test,28,Bracelet,bracelet_263_jpg.rf.07068066e9f9cf8b2a821f1b7fc7b439.jpg,d7f3dd7611ec130453b226b7cdcfb17f5efb475c2f99fc3f10f4e842ef950ff0,True
near_duplicate,4,train,132,Bracelet,IMG_1685_c6b74b54_JPG.rf.0d533dbf0f752f0fc705ea5d21861e01.jpg,f9baf2485c73b8cf67eff3739ab4b8b5066be061b1035a1c00d5407c744c7bb0,train,2597,Necklace,IMG_1639_3633c2cb_JPG.rf.60d3313cd50903719920f9f6eb27087e.jpg,142434ff1e2adac8549987324170558ab2a380a144d8ab620f1161379b5bc020,False
near_duplicate,0,train,3347,Necklace,IMG_3540_c66b20e8_JPG.rf.e41c337916b3f80a6f1bac1eb729e36e.jpg,81718bb6f5afa764c85d19907fb67f5d8c083d102b722c5ef023dc24cb1132e2,train,3467,Necklace,IMG_3612_319d27c1_JPG.rf.8487cdf0d504129ec1e72331b52f06f3.jpg,4dda623eb15d7fe9f5bd5ab9f8dcd9d17b9d1ea3962f33d458face590bcdfa3a,False
near_duplicate,1,train,4359,Ring,ring_117_jpg.rf.0f197744475fad223a38ce3b26152572.jpg,4807ef27d72a3ecc9313ed61a6fce6176e9aa1b51b143f9bf7285064faf4a934,validation,416,Ring,ring_132_jpg.rf.a160e73673b026766189a6a96c490d94.jpg,d3477687bbc417e3f892d64448f47568afa004a875a94adf2674af2ff59503fe,True
near_duplicate,4,train,612,Bracelet,bracelet_177_jpg.rf.10fd469e9769a03ee4f5feb5432b9bec.jpg,d30ba393af27e70c376a90547932bf92160401b1dd82c3905afff894f15d41b1,validation,35,Bracelet,bracelet_028_jpg.rf.d5d6ca7d4ec7b6a8628e4da0bd0d4699.jpg,d8224a40e6f87e8186919469052ef86f1012cf300e7c24e2978c09133cbc04b4,True
near_duplicate,2,train,400,Bracelet,bracelet_057_jpg.rf.157f8bb1314f6991f3a62dfcd20330fc.jpg,dae751d071df65cb1c7852e08dceca70c21f225541a08a5adc99fa20056f2c83,train,668,Bracelet,bracelet_214_jpg.rf.85f35c5cf2732a858ee2dfde44a4ea83.jpg,edb320243682efe7a21210fbefb3a4c88343dd991b32e43db3286e9037abc200,False
near_duplicate,2,train,1980,Necklace,IMG_0540_319674ee_jpg.rf.195ed475997ec62b2e251f7886efa4fb.jpg,7004525b2c52e308baec196074dd482df37835f72b53f591eccb84fe75e2d797,test,89,Necklace,IMG_0385_55e38741_jpg.rf.3f61219ac8fe670e35301811b598614b.jpg,33ac26b5d15e57047d36db5863d8b7571486cd53037d1dfbcd1bc168ae499de5,True
near_duplicate,3,train,3177,Necklace,IMG_3089_8d53874f_JPG.rf.3bd1ce8092978735c555abbd090a4cfc.jpg,ebeba301f91f6487adc77cba2064b2f1cdc36a7e2bf2ff1b8fa32143fd9dd1c6,train,3190,Necklace,IMG_3107_49466a60_JPG.rf.5ea3fc7e110d6efc72e28897ab1bc5ce.jpg,637b79b06d60c4d9dd1bf20cb76d8e7b55cffb3f775f0a5561ae37ffbfb35583,False
near_duplicate,3,train,19,Bracelet,IMG_0430-1-_e8eb3b89_JPG.rf.62b80097d93c6ac7ad7e225a9fe7f598.jpg,8ec6e50394593ee68148194a272a77279684acb454f802de0a5a1deaf42af1c4,train,3204,Necklace,IMG_3116_be79e1ce_JPG.rf.8ad5f6f7ad6bd733b5cc82a087d18458.jpg,e0c9f24226ef44457484e2ffe345c0b37f3bf5fb4881697c9b100db643163ded,False
near_duplicate,4,train,1401,Earrings,earring_466_jpg.rf.360b67dc32c95b494be7245a55b1a1ec.jpg,4440faf6a957b3bfe486e1e726d1e9f79a099263a9653bee68b7eca650d77ba8,train,3770,Necklace,necklace_74_jpg.rf.94dd6eebb618f759795d23de16da3675.jpg,30e9fac261d3337353f82243ee2e7df8f2309e816b1eb437b87d93f8585ef605,False
near_duplicate,0,validation,29,Bracelet,bracelet_005_jpg.rf.3adcc2070daca3191c4cbaf82c780e60.jpg,d81a271c3332785fe9aa0d724e12b4d95723dd6ea085b47ef82c0521d664db18,validation,146,Earrings,images-89-_jpeg.rf.8dcce8d9446fccb71106e0c45581bca9.jpg,1e6992c229ef9c44c6ec978d7ba81fdf2436eabfb372ca114b2d449818cf7b5c,False
near_duplicate,4,train,1897,Necklace,IMG_0506-1-_d1bc4b55_jpg.rf.a6c93fdc1e7acb6365ab88c521511ea0.jpg,d58dd639fc9cc258c232d10eb3ed1583a8315b094d690b65cf7e7e1a856e124c,train,2072,Necklace,IMG_0587-Copy_dcf6aedf_jpg.rf.a4d713d8fa62af26c5510ac0c37e40bf.jpg,71bba6bbe957db723c0e4af5c0190791d4f1fefb51502b3a24e1bfc2f964c357,False
near_duplicate,3,train,1350,Earrings,earring_414_jpg.rf.1f550b00a273c9297c38a5aa53f8f976.jpg,b3ef7f351d8ee475ac1e5a5db5ab5be7aa05ca5d6c58cd016b175a1ad63c878a,train,3781,Necklace,necklace_81_jpg.rf.30d6fae7d27c7d879ecfbee8269fde65.jpg,f63aa1c6032a2319f81e6df3096fb9051cfae166602b1aecbc1ca58dd55f31aa,False
near_duplicate,0,train,3392,Necklace,IMG_3571_ea276189_JPG.rf.fa83f07de6f2ae5e7bc163f61605b38f.jpg,d538c65faa62936d76448777e8739fd6f9000378ed42791a7b6f834371e779be,train,3454,Necklace,IMG_3605_f361e5a3_JPG.rf.30bff8f63b857d0b2961cd1c22e907bd.jpg,2a5df6dc65a66800d681f029a4455d1d2e041c01e6974243b722993e3bd6b666,False
near_duplicate,3,train,870,Earrings,IMG_2154_19340421_JPG.rf.174b547ca943d0cc094949b2f1340081.jpg,3e69a8cc0b320fd0be34fe5a4a2f0f56041889c410df371185ab143da9348296,train,3679,Necklace,necklace_20241125_122545_7c4fc781_jpg.rf.ac0ccb7a4e8517d8e7b4a01df140948e.jpg,602efb6d30f5f2dc0b7b0f850c9c769b8edd6eafef43fcafecd144a30713f345,False
near_duplicate,0,train,3007,Necklace,IMG_2442_293df283_JPG.rf.7f8d370669e93e2d7d761b17af88eaea.jpg,ddf99860540fe8414244f88f890b95b26911458b319f0f107580d47e5037d504,train,3212,Necklace,IMG_3122_71e28353_JPG.rf.ffdb39823a3825bc6ee2327561ec221d.jpg,7cc73e6de7907985bcec9f8b862f8cc2b7f18174a4a642591a520766eab60849,False
near_duplicate,4,train,163,Bracelet,IMG_2389_63558634_JPG.rf.9c6cc33fb0362ab4fb031fcfec0a9aac.jpg,970efc5ee6b32933495ab8b16fdfe0eb654acf0aeb262201d9ddb94c141ea6d1,train,3975,Pendant,IMG_2513_2e38170a_JPG.rf.ad7e175322f9e98947ef72348226e770.jpg,0b984b3dff946b0b9eaee077721c4566eb2fc7c3d4c2c16eb09e47e38b786ab5,False
near_duplicate,3,train,2654,Necklace,IMG_1859_70939f18_JPG.rf.9451b4162cacd632ef4b054326f87bba.jpg,2c21f2c172edef76b675a7fa851af7f5ed7259d56d437b2b13fc3b107852bbb5,train,4009,Pendant,IMG_2844_ad81c545_jpg.rf.a5fea2fb7af9b4b95b4ac60113463946.jpg,d8dad7308077a8d2eb5942ab33d8522873a57a88698a06ec411225d780248d21,False
near_duplicate,4,train,1648,Necklace,IMG_0200_852e67be_JPG.rf.6913056319f85d05ef8155dee272d467.jpg,be4c6653e9e549c40fcda6893c0290657f44bc326665807a2c865e2c2bd5cecc,test,102,Necklace,IMG_0579-1-_4a552508_JPG.rf.1b886a6ccd3a2421a4d0c6d1e4fd6a29.jpg,ce4f861d48d9062499b6266d374f833f0389977f8e59e0310579cf173ea25b56,True
near_duplicate,4,train,1684,Necklace,IMG_0268_7fe8f468_JPG.rf.888228f5e8717a9ad636ed17b8c6785b.jpg,9c211ac057bcb1ccffd8cbeae47f19c534e34d03efec9150b06015137cd348b6,validation,188,Necklace,IMG_0569-1-_f04bae58_JPG.rf.5205727df050df5d7cca44099b0f9c63.jpg,e1986724e7dde640e248e877ca79415d4560f887ebfd9e830b3bd4bb2c544505,True
near_duplicate,4,train,2507,Necklace,IMG_1543_5ac56f1d_JPG.rf.a093bd71151ce8fd7a44df1789679459.jpg,20266cbb69313d729f3a638af3150d4536c31ef82c32e3e4207e5282a05bdd53,train,3558,Necklace,necklace_185_jpg.rf.63ddb42871beaea42c77c26d38e56c7f.jpg,d8a8713fc922330c728e503ab79d71ece735ca44c3f12a5a1abaf64f726124fb,False
near_duplicate,3,train,546,Bracelet,bracelet_146_jpg.rf.260010e7a420d713d85597766b380523.jpg,1ca5829bc9c2c2874f2c889b3c3be144fbf46ce52bfc6f1094dbb30b0660b6de,train,1325,Earrings,earring_382_jpg.rf.d166dc075e6d0a8b70d6863f36fc62c5.jpg,e184aedb593c83dd8197e4739b9d1419c0b7da99a276c9f78c1956415b137bb3,False
near_duplicate,3,train,38,Bracelet,IMG_0436-1-_9a934624_JPG.rf.9db9c5a7e6d4e4f6806266d5abfeb067.jpg,106b15179435a8532561a6492a1d524574c1b4b835880cb48663a856437995a6,train,2612,Necklace,IMG_1656_0a0a3538_JPG.rf.a41a9420603684820a76d230b0b4e500.jpg,7761df00f46b80ec46839566e717deb0514cb20ff09bfc50c5e718e3bfc387b3,False
near_duplicate,3,train,4334,Ring,ring_102_jpg.rf.f33badc801a8b20a49f3e354d0449185.jpg,4c76170ddbadc7aa2495e54cb2fbbd08ad6a5c3dc23bbe84b23bf850e18b3df1,train,4339,Ring,ring_105_jpg.rf.8242ce0a2fafc90012afdf33b40cbf69.jpg,92aab7a30745c645a1577917cd0225b62018114f3413f4d8e9fe990684c25325,False
near_duplicate,1,train,479,Bracelet,bracelet_107_jpg.rf.da55e6898688e84c99371bc01b186473.jpg,972aa85441d0e92bd7ffdfc331c0a4a6c46aa21f5718b6f7bd846999ee6588ce,train,3486,Necklace,necklace_101_jpg.rf.235972a64ea292e411ddf3bf1436130f.jpg,0d9accb5a8047bbb26ba4f64d33263de42ba078516294a413e5c87e405b125b7,False
near_duplicate,3,train,1446,Earrings,earring_73_jpg.rf.2339ab9b15bc355b8ad3d3ab568b790b.jpg,830d1d6ab8262fb6c6edd578a451bd79a5a1c04724c364a717a683251dfb6429,train,2147,Necklace,IMG_0624_8f9f8c09_jpg.rf.e6ee5e1ea53cb3fdd43c073d8ef264b6.jpg,57fc513660f35afb7d7ebdc196f33e45caf458f513efe43085c0d2838371e1c0,False
near_duplicate,3,train,4341,Ring,ring_110_jpg.rf.29fee24d308192b80e95261a2effbbbc.jpg,f9633794ac1c7a4f0b8fa5b95010e29f72f8dfb9e40258af4da4f4741c43d85c,train,4355,Ring,ring_114_jpg.rf.f6f15c6505b26b3fde0e5f48608d30dd.jpg,78f732552374db851610b45877fd136bbefa75280c29e2c8293aaa5757609f5b,False
near_duplicate,0,train,3158,Necklace,IMG_3056_ed7496ab_JPG.rf.fc13d69999429e5a1c5b7379e55bdc15.jpg,e27133dc8ca5074446d6b73ee4ca1b8229820cbc1b34bed6acd694e5ab9a12e6,train,3221,Necklace,IMG_3130_bfdb7f12_JPG.rf.9c8b7fae60a75340b4e1489ceebc4224.jpg,90bbde3c2c43978aad57f9edd334e35790d73eb991d5dadd8aa86c57cdf0a97d,False
near_duplicate,2,train,127,Bracelet,IMG_1683_b28ea518_JPG.rf.65a081b3b68fc701d07d5d3573f7ca80.jpg,c294936023bd81a88a3c0441c831362c15d4c9599ced4d75fbfb1802dc98e533,train,1879,Necklace,IMG_0476-1-_7c255155_JPG.rf.ab542dcd4ac74317e07bb1e18695dce6.jpg,c27872ecc9977dc5214b490755cc3b2237357a2f0c47aec8db8fe7bda6812f0f,False
near_duplicate,2,train,4456,Ring,ring_179_jpg.rf.905725ddb4d7ee732a13fc5e712db5f6.jpg,448db185727bbf623c94f752309607c8441aa0bfbf1703ad3514d755e5139392,train,4463,Ring,ring_181_jpg.rf.34ac69ad7e7e88f549e371809d44d82f.jpg,820f8abba7a1fad3fcfacdb85627dcee6092b9e5e4a943b2d330a562f4282302,False
near_duplicate,4,train,3174,Necklace,IMG_3088_2b2780ff_JPG.rf.861a9256dcbfcab5cdea54483c0faa28.jpg,91f10ec8607df7a05703f096ac76ddaa681936f7170418fb7db498c6f73b5631,train,3323,Necklace,IMG_3530_ca9ed101_JPG.rf.c077182ec8bb7aca1f7e5abf09c42d92.jpg,aeede42a41ee33b07c49b68cf4b07b7b6048b692477fe2c1f985e4089c0f918b,False
near_duplicate,4,train,4261,Ring,ring_067_jpg.rf.580eb0a71930ccfeade93e1467efece2.jpg,21652d358f5fc39449b2db13e05187abb7e9074789f7212cf00a8db350dba780,test,209,Ring,ring_146_jpg.rf.2d6479a2eb0722309c7ce20fc5bc421b.jpg,8e26397d3362c334f735d154e2aa24b76c4314279391f4aded665b9b7647d2cd,True
near_duplicate,2,train,2098,Necklace,IMG_0597-1-_ef4736be_JPG.rf.989535f1384c367d59fc8ef098b05177.jpg,2028a2f92a6fb86517916bb4ebf3caa06c1bea0caecdef25f3b41e37024d10ef,train,3190,Necklace,IMG_3107_49466a60_JPG.rf.5ea3fc7e110d6efc72e28897ab1bc5ce.jpg,637b79b06d60c4d9dd1bf20cb76d8e7b55cffb3f775f0a5561ae37ffbfb35583,False
near_duplicate,2,train,3828,Pendant,IMG_0457_cb73a0c4_JPG.rf.21330535adea5f832698ce1a907f7c9b.jpg,407e24cbcfe95c681edd390244117823ef4e6117d6e1a53583d9e52c3709282f,train,4089,Pendant,IMG_2943_c72380bb_jpg.rf.1a29a3265fa010a087e6d53a6b0f53f4.jpg,73a996e806921c9550f31dd937ded21a65f574b11d1a90747b766eb641b48176,False
near_duplicate,4,train,4320,Ring,ring_095_jpg.rf.5a7e04eb0894f5f38f064ca947cecea7.jpg,5e8cce07ef910f9e66da5029bfeef27445667289d77be94451755850b3dafc80,validation,413,Ring,ring_125_jpg.rf.f2b116371e0d8f04e72b69a613c78e50.jpg,73410d895f196ed0f6d962fd8caf49a01fed32a8dabfe9aa3591bbe86b9d981d,True
near_duplicate,3,train,127,Bracelet,IMG_1683_b28ea518_JPG.rf.65a081b3b68fc701d07d5d3573f7ca80.jpg,c294936023bd81a88a3c0441c831362c15d4c9599ced4d75fbfb1802dc98e533,train,269,Bracelet,IMG_3063_f2672d8c_JPG.rf.e45ee05f0573d3fb4cf73a025b8d740e.jpg,6076f198a5bf7ad1957964c6706ca7bf318f265c079ec6218e0eb7905b2b63dd,False
near_duplicate,4,test,6,Bracelet,IMG_5997_JPG.rf.08b937c86d364261a2ecc69ab1b24e76.jpg,3e55423d4adfbd1e57d9904407d68045f4e4859bafc386ce70eaee8b1faaf316,test,31,Bracelet,zver-001-KNOTS-WAXED-CORD-LAVA-BEADS-925-SILVER-120-euro_jpg.rf.5c4c74869ae03044f69796b17b0efe43.jpg,9b912fccce881f60a2d40f071b89d94ae318a6ddf00cc1ba078a0015d4ba1d4f,False
near_duplicate,2,train,333,Bracelet,bracelet_019_jpg.rf.34c81f48d0572573280f4ae94c4e9c80.jpg,8b65968ae1caffbda0738768efe0c14e24d25178273f88a1300b439f5b3a4be9,train,495,Bracelet,bracelet_113_jpg.rf.87e5434b251c54421782f293e3eee2d4.jpg,18ad23bc667f6e270a4df31a87c3f4e1de45380fb03eb41fef0077cf56ce96f5,False
near_duplicate,2,train,1953,Necklace,IMG_0528-1-_08d6a9f7_JPG.rf.5b7d732642d02a34fc49e41747e5af66.jpg,e6d3aa2218358b1d02af2fa1cff9788f468c3569920ad8eac6232a5b521389b9,test,96,Necklace,IMG_0500_7097b37c_JPG.rf.0fa7f09135774212bf058337b6648492.jpg,5568b87c15cc26d5ed8b7575220f3166c748e28a0080940920770ee5e9515301,True
